13.0,26.08,39.12,51.35,64.33,77.49,88.77,96.25,101.02,101.86,103.08,102.4,100.22,97.72,96.69,97.13,12.04,20.62,28.65,35.11,41.77,62.39,71.7,79.91,87.57,92.14,52.01,51.79,53.76,56.8,50.61,55.22,60.46,63.29,67.12,19.1,25.02,31.0,36.22,31.26,24.33,65.19,70.01,77.01,82.1,77.23,71.25,51.0,54.82,60.11,65.19,69.2,76.84,85.44,84.29,82.13,78.41,73.5,64.5,53.34,62.29,67.18,71.7,83.49,77.08,73.0,68.41,13.15,26.17,38.47,51.66,65.19,76.92,85.15,90.79,92.85,95.41,96.18,95.51,94.54,95.13,97.33,22.85,30.53,36.8,41.4,46.07,65.15,74.63,82.86,89.99,93.74,53.37,51.16,51.16,52.39,43.86,48.85,54.23,57.58,61.98,21.95,28.65,33.62,37.11,32.28,25.63,65.49,71.02,77.93,82.49,77.32,71.34,40.0,45.34,51.87,57.45,62.18,70.21,79.2,76.28,73.0,68.59,63.13,53.6,42.64,53.41,58.82,64.14,76.92,68.6,63.78,58.69,13.04,25.32,38.6,52.39,64.5,73.41,79.91,83.23,87.21,89.49,90.43,91.09,93.34,97.29,34.71,41.44,46.14,49.04,51.74,68.48,77.83,85.87,92.31,95.19,55.9,51.87,49.82,49.01,38.33,43.42,48.66,52.47,57.31,29.41,35.47,38.95,40.5,36.4,31.11,66.41,72.45,79.06,82.97,77.62,71.84,29.07,36.24,44.01,49.98,55.36,63.6,72.8,67.98,63.51,58.41,52.4,42.43,32.02,44.72,50.57,56.65,70.21,59.94,54.38,48.83,12.37,26.0,40.31,53.01,62.94,70.6,75.59,81.27,85.33,88.05,90.45,94.37,99.96,47.38,53.6,57.38,59.17,60.44,74.81,83.82,91.53,97.25,99.28,62.01,56.6,52.8,50.0,37.85,42.58,47.27,51.35,56.44,40.31,45.65,48.01,48.1,44.82,40.82,70.71,77.03,83.19,86.41,81.02,75.58,21.84,31.26,40.11,46.17,52.09,60.21,69.35,62.36,56.46,50.54,43.91,33.62,25.0,39.62,45.71,52.47,66.48,54.12,47.76,41.79,13.89,28.6,41.77,52.63,61.4,68.01,75.31,81.06,85.48,89.5,94.92,101.97,59.08,64.78,67.72,68.54,68.6,80.62,89.14,96.43,101.4,102.63,67.94,61.55,56.4,51.97,39.45,43.38,47.17,51.26,56.3,50.7,55.36,56.8,55.76,53.24,50.33,74.81,81.22,86.84,89.36,84.06,79.06,18.97,29.12,38.08,43.74,49.82,57.43,66.19,57.22,50.01,43.42,36.4,26.48,21.59,36.35,42.19,49.25,63.13,49.09,42.19,36.12,14.87,28.32,39.96,49.77,58.05,67.03,74.55,80.78,86.54,93.54,102.08,71.11,76.06,77.93,77.62,76.32,85.45,93.24,99.9,103.95,104.24,73.25,66.03,59.67,53.74,41.87,44.55,47.01,50.8,55.47,61.29,65.12,65.52,63.32,61.68,60.02,77.9,84.22,89.11,90.79,85.7,81.32,21.1,29.0,36.62,41.18,46.96,53.49,61.4,50.49,42.05,35.01,28.07,20.25,22.02,33.62,38.48,45.31,58.24,42.95,35.9,30.36,13.6,26.0,36.88,47.0,57.71,67.05,75.15,82.68,91.21,101.18,83.19,87.28,88.02,86.58,83.95,89.9,96.75,102.63,105.6,104.89,78.55,70.77,63.51,56.44,46.24,47.41,48.26,51.4,55.32,72.11,75.03,74.43,71.2,70.46,70.01,80.78,86.82,90.8,91.55,86.83,83.23,29.02,32.89,37.74,40.46,45.25,50.0,56.44,43.86,34.54,27.73,22.2,20.12,28.28,33.84,36.8,42.52,53.34,37.74,31.4,27.59,13.15,25.0,36.88,49.04,59.94,69.63,78.64,88.41,99.49,93.41,96.69,96.42,94.01,90.27,93.3,99.16,104.22,106.17,104.56,82.98,74.95,67.19,59.48,51.35,51.2,50.6,52.92,55.9,81.39,83.49,82.05,78.03,78.06,78.64,83.01,88.64,91.71,91.59,87.32,84.53,38.33,39.0,41.0,41.79,45.18,47.8,52.35,38.95,29.7,24.41,22.14,26.08,36.67,36.88,37.7,41.68,49.5,35.0,30.41,29.12,12.17,25.08,38.08,50.0,60.83,70.94,81.61,93.49,99.54,101.83,100.44,97.02,92.2,92.23,97.02,101.19,102.16,99.73,83.15,75.11,67.12,59.14,53.46,52.04,50.09,51.48,53.37,86.65,87.8,85.51,80.75,81.58,83.24,81.02,86.13,88.26,87.32,83.57,81.61,45.28,43.01,42.19,41.05,42.76,43.08,45.49,32.25,24.35,22.02,23.77,31.76,42.94,38.33,37.01,38.83,43.05,31.05,29.02,30.41,13.6,27.02,39.6,51.22,62.13,73.43,85.87,102.96,104.28,101.84,97.53,91.78,89.05,92.78,96.1,96.17,93.05,81.3,73.44,65.49,57.56,54.42,51.92,48.84,49.25,50.0,89.44,89.69,86.65,81.32,82.87,85.49,77.23,81.74,82.98,81.32,78.1,76.94,50.93,46.32,43.08,40.26,40.2,38.21,38.28,26.31,21.38,22.83,27.66,37.48,48.17,39.81,36.69,36.22,36.4,28.28,29.15,32.76,13.45,26.25,38.28,49.65,61.33,74.09,102.2,102.4,98.84,93.62,86.98,81.39,84.01,86.47,85.7,82.01,75.19,67.72,60.08,52.55,52.43,48.88,44.72,44.01,43.42,88.23,87.46,83.65,77.82,80.13,83.76,69.18,73.0,73.33,71.02,68.36,68.01,54.38,47.51,41.87,37.44,35.34,30.81,28.07,19.31,19.85,25.06,31.78,42.05,51.31,39.6,34.83,31.76,27.02,25.0,29.07,34.41,13.04,25.5,37.34,49.34,62.36,101.83,100.9,96.26,90.21,82.76,74.22,75.54,77.01,75.33,71.02,69.86,63.06,56.08,49.41,52.5,48.1,43.14,41.23,39.12,87.69,85.91,81.4,75.21,78.24,82.81,61.85,64.78,64.07,61.03,59.08,59.68,59.46,50.99,43.57,38.01,33.97,27.02,20.62,19.24,25.32,32.14,39.2,48.84,56.3,42.49,36.72,31.4,21.1,27.31,33.53,39.56,12.65,24.74,36.88,50.01,99.64,97.62,92.02,85.28,77.2,65.92,65.97,66.48,64.0,59.21,63.51,57.63,51.62,46.23,52.33,47.41,42.06,39.12,35.61,85.6,82.88,77.79,71.42,75.07,80.43,53.71,55.66,53.94,50.25,49.03,50.6,63.64,54.13,45.61,39.56,34.18,26.0,17.0,24.08,32.76,39.81,46.53,55.04,60.53,45.71,39.62,32.98,19.31,32.0,39.01,45.0,12.17,24.33,37.48,96.04,93.01,86.56,79.25,70.71,56.94,55.71,55.32,52.15,47.01,56.59,51.86,47.17,43.46,52.17,47.07,41.77,38.08,33.53,82.37,78.77,73.24,66.85,71.02,77.03,45.22,46.07,43.32,39.05,38.63,41.18,67.07,57.01,48.0,42.01,36.0,28.07,19.42,31.3,40.71,47.42,53.49,60.64,64.12,49.16,43.29,36.22,22.56,37.95,44.92,50.45,12.17,25.32,92.2,88.19,80.99,73.24,64.4,48.27,45.65,44.27,40.45,35.01,50.22,46.96,43.97,42.3,53.01,48.04,43.19,39.12,34.06,79.12,74.73,68.88,62.65,67.23,73.74,37.54,37.01,33.12,28.23,28.84,32.56,70.61,60.42,51.42,45.88,39.85,33.11,26.4,39.7,49.04,55.22,60.54,66.31,67.91,53.45,48.1,41.23,29.41,44.94,51.48,56.36,13.15,89.84,84.86,76.97,68.88,59.93,41.4,36.88,34.0,29.12,23.19,46.24,44.91,44.01,44.55,56.52,51.92,47.76,43.66,38.63,77.67,72.53,66.48,60.64,65.51,72.37,32.7,30.23,24.76,19.1,21.63,26.83,75.96,65.92,57.27,52.35,46.65,41.23,36.24,49.68,58.73,64.38,69.03,73.57,73.54,59.94,55.23,48.83,38.95,53.81,59.82,64.07,88.96,82.98,74.46,66.22,57.49,37.0,30.02,24.76,18.03,11.18,45.18,46.17,47.54,50.16,62.65,58.59,55.23,51.31,46.62,78.06,72.25,66.19,61.01,66.01,73.01,32.0,27.29,20.4,15.03,20.02,26.02,83.24,73.57,65.46,61.22,55.97,51.74,48.02,61.29,70.0,75.17,79.2,82.62,81.12,68.6,64.54,58.69,50.48,64.54,70.01,73.66,8.6,17.09,24.33,32.0,53.01,62.03,70.11,78.03,83.05,43.93,45.31,48.88,53.41,49.82,53.81,58.69,60.88,64.03,14.14,17.46,23.41,29.55,25.06,19.21,57.49,61.66,68.59,73.98,69.43,63.56,55.08,56.8,60.46,64.82,67.94,74.97,82.98,83.74,82.93,80.13,76.06,68.01,56.92,63.29,67.42,70.94,81.39,77.2,74.09,70.24,9.06,17.03,25.5,46.39,55.08,63.01,71.06,76.42,38.63,41.34,46.1,51.66,50.12,53.54,58.01,59.67,62.24,15.3,15.0,19.85,26.25,22.67,18.79,52.2,55.79,62.59,68.15,63.89,58.19,58.55,58.82,61.27,65.0,67.42,73.88,81.34,83.49,83.65,81.54,78.11,70.83,60.02,64.47,68.0,70.72,80.06,77.52,75.15,71.87,8.25,17.09,37.66,46.17,54.04,62.13,67.6,30.89,34.71,40.46,46.87,47.43,50.16,54.12,55.23,57.2,17.09,13.0,15.23,21.1,18.97,18.03,44.28,47.43,54.12,59.77,55.71,50.16,59.01,57.71,58.82,61.85,63.53,69.34,76.22,79.65,80.78,79.4,76.69,70.35,60.03,62.36,65.19,67.08,75.21,74.32,72.73,70.09,8.94,29.43,38.05,46.0,54.04,59.41,23.02,27.66,34.13,41.15,43.57,45.61,49.04,49.66,51.11,19.8,13.6,12.17,16.28,16.12,18.36,36.24,39.22,45.88,51.55,47.54,42.05,57.71,55.01,54.92,57.28,58.31,63.53,69.89,74.32,76.24,75.5,73.44,68.01,58.31,58.69,60.88,62.03,69.12,69.57,68.66,66.61,21.02,30.07,38.21,46.04,51.09,14.21,19.72,26.93,34.48,39.01,40.2,42.95,43.01,43.86,24.17,17.46,12.81,13.0,15.62,20.81,27.29,30.36,37.11,42.72,38.63,33.11,55.66,51.48,50.04,51.62,51.92,56.46,62.27,67.68,70.41,70.35,69.0,64.63,55.79,54.01,55.44,55.79,61.72,63.56,63.39,62.01,9.49,17.72,25.18,30.07,12.81,19.42,26.4,33.84,43.91,42.54,42.72,40.79,39.12,43.93,37.48,31.78,28.23,32.89,39.56,12.37,11.31,17.0,22.83,19.85,15.81,64.4,57.31,52.55,51.66,49.5,51.01,53.94,63.01,68.36,70.41,71.17,69.78,63.51,56.65,55.79,53.46,54.45,61.4,63.56,64.2,8.25,16.0,21.59,21.95,27.59,33.6,40.31,51.4,49.4,48.75,46.24,43.68,53.37,46.87,41.23,37.7,42.38,49.04,16.16,11.05,12.53,17.8,17.09,16.0,72.35,64.64,59.06,57.38,54.41,54.59,56.01,66.48,72.78,75.58,77.08,76.66,71.22,63.06,61.47,58.24,57.04,65.97,68.95,70.26,8.25,14.76,29.97,35.0,40.31,46.4,58.05,55.61,54.38,51.48,48.33,61.61,55.11,49.48,45.88,50.6,57.28,22.02,15.81,13.15,16.28,18.11,19.7,79.21,71.06,64.9,62.65,59.09,58.24,58.42,69.86,76.84,80.23,82.3,82.66,77.9,68.8,66.65,62.77,59.84,70.23,73.82,75.66,7.07,36.69,40.71,45.0,50.21,62.37,59.4,57.49,54.2,50.48,69.05,62.65,56.89,52.89,57.72,64.54,26.63,20.25,14.87,14.87,18.87,22.63,83.63,74.95,68.12,65.22,61.06,59.09,57.97,70.23,77.88,81.88,84.6,85.91,82.07,71.84,69.07,64.5,59.77,71.55,75.8,78.24,40.45,43.32,46.53,50.8,63.25,59.82,57.31,53.74,49.58,73.33,67.12,61.2,56.72,61.66,68.59,28.79,22.8,16.16,13.45,18.6,23.71,84.4,75.29,67.9,64.44,59.82,56.94,54.78,67.54,75.66,80.16,83.41,85.56,82.62,71.42,68.12,63.01,56.86,69.64,74.4,77.34,8.06,16.03,24.02,32.31,31.78,33.06,32.06,31.78,33.02,27.07,21.02,16.28,21.21,28.16,13.6,18.0,25.0,30.15,25.5,19.65,52.15,45.69,41.98,42.11,41.11,44.38,49.24,56.09,60.07,61.13,61.0,58.52,51.48,46.1,46.17,45.1,49.04,53.08,54.15,53.94,8.0,16.0,24.6,23.77,25.02,24.19,24.35,32.76,27.86,21.93,15.81,20.62,27.46,14.56,20.62,27.2,31.4,26.17,20.22,45.0,38.01,33.96,34.06,33.24,37.0,42.54,48.51,52.15,53.08,52.95,50.7,44.1,38.08,38.12,37.22,42.05,45.18,46.1,45.89,8.0,17.8,16.16,17.03,16.28,17.0,35.34,31.62,26.25,19.85,23.85,29.97,18.44,24.84,30.53,33.62,28.23,22.83,38.9,31.06,26.25,26.08,25.32,29.55,35.81,40.8,44.18,45.1,45.12,43.38,37.64,30.36,30.15,29.27,34.99,37.22,38.12,38.08,12.53,9.22,9.06,8.54,10.63,39.41,36.77,32.02,25.81,29.0,34.21,24.41,30.61,35.38,37.44,32.2,27.59,33.6,24.76,18.79,18.11,17.46,22.47,29.7,33.24,36.22,37.12,37.36,36.36,31.89,22.85,22.2,21.38,28.43,29.27,30.15,30.36,5.1,10.44,14.14,19.03,35.81,35.34,32.28,27.29,28.46,31.38,36.07,42.43,47.63,49.93,44.65,39.82,21.26,13.42,11.4,15.0,18.6,26.42,35.34,33.97,33.54,32.02,30.02,26.25,19.85,15.13,17.89,21.21,33.12,27.46,25.3,23.09,5.39,9.06,14.0,39.7,38.59,34.93,29.41,31.3,35.0,33.6,39.82,44.55,46.4,41.23,36.77,24.7,15.56,10.2,11.7,14.14,21.63,30.41,30.0,30.68,30.15,29.27,27.29,22.8,14.32,15.3,17.2,28.3,24.17,23.19,22.2,4.12,9.22,44.55,43.01,38.95,33.11,35.51,39.7,32.65,38.59,42.64,43.86,38.9,35.0,28.23,18.36,10.63,9.06,9.43,16.4,25.06,25.55,27.46,28.07,28.46,28.43,25.94,14.42,13.15,13.0,23.02,20.62,21.1,21.54,5.1,46.75,44.69,40.22,34.13,37.01,41.73,30.08,35.78,39.41,40.31,35.47,31.91,32.31,22.36,14.21,11.18,9.06,14.21,22.2,24.7,28.02,29.61,30.87,31.83,29.97,17.69,15.23,13.04,20.52,21.02,22.8,24.19,50.0,47.38,42.52,36.24,39.6,44.82,27.66,32.89,35.85,36.24,31.62,28.64,37.34,27.31,18.87,14.87,10.77,12.65,19.1,24.33,29.27,31.95,34.13,36.12,34.93,22.02,18.6,14.56,18.03,22.36,25.5,27.8,6.71,12.17,17.12,12.17,5.39,46.1,51.01,58.01,63.03,58.14,52.15,43.29,43.66,46.65,50.8,53.81,60.83,68.88,69.66,69.12,66.64,62.97,55.54,44.72,49.65,53.54,56.85,67.27,63.25,60.42,56.86,6.08,12.08,7.81,5.1,40.45,45.04,52.04,57.22,52.47,46.53,46.01,44.91,46.62,50.12,52.43,58.9,66.47,68.51,68.88,67.07,64.03,57.43,47.04,49.98,53.23,55.76,65.12,62.65,60.54,57.57,6.4,4.0,8.06,34.37,39.01,46.01,51.16,46.39,40.45,45.54,43.1,43.68,46.62,48.37,54.41,61.62,64.5,65.55,64.29,61.81,56.01,46.17,47.3,49.98,51.88,60.44,59.09,57.57,55.11,5.0,12.0,29.02,34.13,41.11,46.0,41.05,35.06,42.72,39.05,38.64,41.11,42.49,48.26,55.32,58.59,60.08,59.23,57.22,52.15,42.95,42.43,44.64,46.1,54.2,53.49,52.39,50.36,7.0,34.01,39.12,46.1,51.0,46.04,40.05,41.59,39.12,39.85,42.95,44.94,51.22,58.69,61.06,61.85,60.44,57.87,52.01,42.19,43.42,46.24,48.37,57.38,55.46,53.76,51.2,41.01,46.1,53.08,58.0,53.04,47.04,41.0,40.26,42.49,46.32,49.04,55.87,63.78,65.0,64.88,62.77,59.48,52.61,42.11,45.69,49.24,52.2,62.24,58.83,56.36,53.14,6.4,12.65,17.03,12.04,6.08,57.28,49.04,43.05,41.23,38.33,39.05,41.59,51.04,56.89,59.48,60.93,60.75,55.9,47.01,45.31,42.2,42.19,50.01,52.81,54.13,7.0,12.37,8.6,5.1,63.66,55.32,49.09,46.96,43.66,43.57,45.04,55.44,61.85,64.85,66.64,66.85,62.24,53.0,50.99,47.43,46.01,55.08,58.31,59.94,5.83,5.0,7.81,68.88,60.11,53.26,50.48,46.53,45.22,45.28,56.75,63.91,67.54,69.97,71.06,67.27,57.01,54.38,50.09,46.69,57.38,61.29,63.51,5.39,11.18,71.03,61.85,54.45,51.09,46.62,44.28,43.17,55.36,63.07,67.23,70.21,72.14,69.2,58.0,54.82,49.93,44.92,56.82,61.29,64.03,6.0,65.8,56.73,49.52,46.4,42.19,40.5,40.31,51.92,59.24,63.06,65.73,67.27,64.03,53.15,50.22,45.65,41.77,52.8,56.94,59.41,61.07,52.33,45.61,43.05,39.4,38.83,40.01,50.64,57.28,60.54,62.65,63.41,59.46,49.41,47.01,43.08,41.05,50.6,54.13,56.08,10.2,19.24,25.08,31.14,39.01,48.01,40.52,34.89,29.41,23.35,13.6,3.16,18.03,24.08,31.02,45.04,32.28,26.0,20.12,9.06,15.0,21.02,29.02,38.12,31.78,27.66,23.6,19.31,13.15,7.62,8.54,14.56,21.21,35.23,23.71,18.44,13.6,6.08,12.0,20.1,29.27,24.41,22.47,20.62,19.1,17.8,16.49,4.12,7.07,12.65,26.48,16.97,13.93,12.04,6.08,14.04,23.19,19.1,18.97,19.03,19.7,21.4,22.2,7.62,4.12,6.71,20.4,12.53,12.04,13.04,8.25,17.46,16.12,19.0,21.19,23.6,26.93,28.28,13.6,8.6,4.0,14.87,12.0,14.76,17.69,9.22,12.0,18.79,23.43,27.8,33.24,36.06,21.1,15.3,8.25,6.71,12.81,18.6,23.26,13.45,22.67,28.84,34.44,41.23,45.0,30.0,24.02,17.0,3.16,18.79,25.63,31.05,9.43,16.16,22.56,31.0,37.36,23.26,17.49,12.81,10.82,8.25,15.03,21.1,7.07,14.0,23.54,31.76,19.85,15.65,15.0,19.8,7.0,9.22,14.76,7.07,17.09,26.4,17.09,15.0,17.46,25.81,10.63,7.0,10.0,10.3,20.52,15.03,15.65,20.52,31.3,15.65,9.22,7.07,11.18,14.14,18.36,25.08,38.08,23.09,16.03,10.2,15.0,21.02,28.0,42.01,29.12,22.85,17.0,6.08,13.0,27.02,15.26,10.82,8.0,7.07,21.0,9.9,8.0,9.22,14.04,8.0,11.4,15.26,15.65,22.47,27.89,7.07,13.0,6.08,1,T
